"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,   "rms[A_RhoW]"  ,    "rms[A_E]"    
          0,           0,        3778,      -1.425903929,      -5.517484632,      -5.747108654,                 0,      -6.930836031
          0,           0,        3779,      -1.425939002,      -5.517086402,      -5.747389171,                 0,      -6.930873274
          0,           0,        3780,      -1.425974056,      -5.516699761,      -5.747723515,                 0,      -6.930910492
          0,           0,        3781,      -1.426009089,       -5.51632513,      -5.748111336,                 0,      -6.930947684
          0,           0,        3782,      -1.426044099,      -5.515962927,        -5.7485522,                 0,      -6.930984845
          0,           0,        3783,      -1.426079087,      -5.515613566,      -5.749045582,                 0,      -6.931021973
          0,           0,        3784,      -1.426114051,      -5.515277459,      -5.749590865,                 0,      -6.931059066
          0,           0,        3785,       -1.42614899,      -5.514955005,      -5.750187341,                 0,      -6.931096119
          0,           0,        3786,      -1.426183904,      -5.514646599,      -5.750834205,                 0,      -6.931133131
          0,           0,        3787,       -1.42621879,      -5.514352621,      -5.751530558,                 0,      -6.931170099
          0,           0,        3788,      -1.426253649,      -5.514073438,      -5.752275398,                 0,      -6.931207019
          0,           0,        3789,      -1.426288479,        -5.5138094,      -5.753067626,                 0,      -6.931243888
          0,           0,        3790,      -1.426323279,      -5.513560841,      -5.753906039,                 0,      -6.931280706
          0,           0,        3791,      -1.426358049,      -5.513328072,      -5.754789334,                 0,      -6.931317467
          0,           0,        3792,      -1.426392788,      -5.513111384,      -5.755716099,                 0,      -6.931354171
          0,           0,        3793,      -1.426427494,      -5.512911042,      -5.756684821,                 0,      -6.931390814
          0,           0,        3794,      -1.426462168,      -5.512727284,      -5.757693877,                 0,      -6.931427393
          0,           0,        3795,      -1.426496808,      -5.512560321,      -5.758741542,                 0,      -6.931463908
          0,           0,        3796,      -1.426531413,      -5.512410331,      -5.759825981,                 0,      -6.931500355
          0,           0,        3797,      -1.426565984,      -5.512277462,      -5.760945256,                 0,      -6.931536732
          0,           0,        3798,      -1.426600518,      -5.512161826,       -5.76209732,                 0,      -6.931573038
          0,           0,        3799,      -1.426635017,        -5.5120635,      -5.763280026,                 0,      -6.931609269
          0,           0,        3800,      -1.426669478,      -5.511982524,      -5.764491121,                 0,      -6.931645425
          0,           0,        3801,      -1.426703903,      -5.511918898,      -5.765728252,                 0,      -6.931681504
          0,           0,        3802,      -1.426738289,      -5.511872583,       -5.76698897,                 0,      -6.931717504
          0,           0,        3803,      -1.426772638,      -5.511843497,      -5.768270729,                 0,      -6.931753423
          0,           0,        3804,      -1.426806948,      -5.511831517,      -5.769570891,                 0,       -6.93178926
          0,           0,        3805,      -1.426841219,      -5.511836477,      -5.770886732,                 0,      -6.931825015
          0,           0,        3806,      -1.426875451,      -5.511858164,      -5.772215444,                 0,      -6.931860685
          0,           0,        3807,      -1.426909644,      -5.511896325,      -5.773554144,                 0,       -6.93189627
          0,           0,        3808,      -1.426943798,      -5.511950658,      -5.774899875,                 0,       -6.93193177
          0,           0,        3809,      -1.426977912,      -5.512020818,      -5.776249617,                 0,      -6.931967183
          0,           0,        3810,      -1.427011987,      -5.512106412,      -5.777600293,                 0,      -6.932002508
          0,           0,        3811,      -1.427046023,      -5.512207005,      -5.778948774,                 0,      -6.932037747
          0,           0,        3812,       -1.42708002,      -5.512322114,      -5.780291893,                 0,      -6.932072897
          0,           0,        3813,      -1.427113978,      -5.512451214,      -5.781626448,                 0,       -6.93210796
          0,           0,        3814,      -1.427147897,      -5.512593732,      -5.782949214,                 0,      -6.932142936
