"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,   "rms[A_RhoW]"  ,    "rms[A_E]"    
          0,           0,        4298,      -2.392671946,      -6.164132991,      -6.582465522,                 0,      -7.895959919
          0,           0,        4299,      -2.392716519,      -6.164012205,       -6.58156202,                 0,      -7.896005609
          0,           0,        4300,      -2.392761174,       -6.16388027,      -6.580679616,                 0,      -7.896051455
          0,           0,        4301,      -2.392805909,      -6.163737435,      -6.579819821,                 0,      -7.896097455
          0,           0,        4302,      -2.392850722,      -6.163583968,      -6.578984089,                 0,      -7.896143604
          0,           0,        4303,      -2.392895613,      -6.163420161,      -6.578173814,                 0,      -7.896189901
          0,           0,        4304,      -2.392940579,      -6.163246326,      -6.577390331,                 0,       -7.89623634
          0,           0,        4305,      -2.392985618,      -6.163062795,       -6.57663491,                 0,      -7.896282919
          0,           0,        4306,      -2.393030727,      -6.162869916,      -6.575908762,                 0,      -7.896329633
          0,           0,        4307,      -2.393075905,      -6.162668058,      -6.575213029,                 0,      -7.896376477
          0,           0,        4308,      -2.393121148,      -6.162457603,       -6.57454879,                 0,      -7.896423448
          0,           0,        4309,      -2.393166454,      -6.162238951,      -6.573917055,                 0,      -7.896470539
          0,           0,        4310,       -2.39321182,      -6.162012514,      -6.573318765,                 0,      -7.896517747
          0,           0,        4311,      -2.393257243,      -6.161778718,       -6.57275479,                 0,      -7.896565064
          0,           0,        4312,       -2.39330272,      -6.161538001,      -6.572225928,                 0,      -7.896612487
          0,           0,        4313,      -2.393348249,      -6.161290808,      -6.571732904,                 0,      -7.896660008
          0,           0,        4314,      -2.393393825,      -6.161037597,      -6.571276368,                 0,      -7.896707623
          0,           0,        4315,      -2.393439445,       -6.16077883,      -6.570856892,                 0,      -7.896755325
          0,           0,        4316,      -2.393485107,      -6.160514976,       -6.57047497,                 0,      -7.896803107
          0,           0,        4317,      -2.393530806,      -6.160246509,      -6.570131017,                 0,      -7.896850965
          0,           0,        4318,      -2.393576539,      -6.159973906,      -6.569825368,                 0,       -7.89689889
          0,           0,        4319,      -2.393622304,      -6.159697644,      -6.569558274,                 0,      -7.896946877
          0,           0,        4320,      -2.393668095,      -6.159418201,      -6.569329903,                 0,      -7.896994919
          0,           0,        4321,      -2.393713911,      -6.159136053,      -6.569140338,                 0,       -7.89704301
          0,           0,        4322,      -2.393759746,      -6.158851675,      -6.568989578,                 0,      -7.897091142
          0,           0,        4323,      -2.393805599,      -6.158565533,      -6.568877533,                 0,       -7.89713931
          0,           0,        4324,      -2.393851465,      -6.158278092,      -6.568804025,                 0,      -7.897187507
          0,           0,        4325,       -2.39389734,      -6.157989806,       -6.56876879,                 0,      -7.897235726
          0,           0,        4326,      -2.393943222,      -6.157701122,      -6.568771471,                 0,       -7.89728396
          0,           0,        4327,      -2.393989106,      -6.157412476,      -6.568811625,                 0,      -7.897332203
          0,           0,        4328,       -2.39403499,      -6.157124293,      -6.568888715,                 0,      -7.897380449
          0,           0,        4329,       -2.39408087,      -6.156836983,      -6.569002116,                 0,      -7.897428691
          0,           0,        4330,      -2.394126743,      -6.156550945,      -6.569151112,                 0,      -7.897476922
          0,           0,        4331,      -2.394172606,      -6.156266561,      -6.569334896,                 0,      -7.897525137
          0,           0,        4332,      -2.394218455,      -6.155984196,      -6.569552569,                 0,       -7.89757333
          0,           0,        4333,      -2.394264287,      -6.155704197,      -6.569803145,                 0,      -7.897621494
          0,           0,        4334,        -2.3943101,      -6.155426894,      -6.570085547,                 0,      -7.897669624
